order_id,product_id,quantity,unit_price
1032,281,5,74018.86
1032,246,3,37692.45
1032,187,1,65532.73
1033,226,3,31023.94
1034,115,5,46152.83
1034,179,2,2994.67
1034,201,3,64077.55
1035,151,5,53327.11
1036,162,3,74624.91
1036,93,1,11922.96
1036,243,1,84762.5
1036,292,1,9914.26
1037,240,1,29118.09
1038,145,1,44663.6
1039,88,2,81174.78
1039,175,1,71513.44
1039,147,1,58883.3
1040,43,3,69925.87
1040,6,4,22904.69
1040,264,3,14340.44
1041,173,5,59653.03
1041,241,3,9762.75
1041,281,2,53310.92
1042,82,4,73980.23
1042,184,3,17474.8
1042,88,2,19364.51
1042,282,3,66551.69
1043,31,5,55480.27
1043,183,3,74201.18
1043,95,5,73746.12
1044,255,5,6463.15
1044,29,4,45526.52
1045,255,3,44782.69
1045,205,1,84684.54
1045,220,4,49981.36
1045,271,1,61495.46
1046,251,4,11621.13
1046,262,1,40310.44
1046,112,3,21905.41
1046,68,2,69365.63
1047,57,5,26849.64
1048,239,2,76500.87
1048,273,4,775.95
1049,251,2,24389.24
1050,149,4,31991.74
1051,139,1,83081.04
1052,60,1,6618.04
1052,231,1,43117.6
1052,147,3,543.94
1053,289,1,48479.63
1053,175,3,39775.69
1053,212,1,26225.13
1053,233,5,76172.36
1054,137,3,35820.1
1054,108,2,25705.92
1055,281,1,80376.02
1055,126,1,64149.82
1056,263,3,17306.24
1056,75,5,81583.18
1057,93,1,70346.51
1057,248,1,23803.5
1057,242,2,84696.71
1058,191,1,16520.91
1058,98,4,13455.04
1058,25,4,49519.6
1059,250,3,52012.61
1060,117,5,73952.48
1061,188,3,73024.25
1061,220,2,78676.8
1061,282,1,37334.77
1061,195,3,4018.8
1062,300,2,11430.08
1063,243,1,19744.27
1063,151,5,59337.43
1064,144,3,75250.28
1064,197,2,47553.23
1065,235,4,69992.99
1066,206,2,70041.94
1067,192,2,61168.84
1067,277,4,75197.82
1068,61,3,71228.36
1069,234,3,74675.02
1070,97,3,48883.92
1070,38,2,34520.11
1070,231,3,19690.43
1070,68,2,70582.17
1071,89,5,10668.78
1071,77,2,55376.81
1072,41,1,4414.28
1072,229,5,28948.83
1073,239,4,44648.78
1073,75,5,54764.02
1073,74,4,79123.98
1073,233,1,69378.8
1074,257,1,84406.35
1075,63,2,49463.93
1075,49,3,27133.7
1075,162,2,78914.99
1076,111,2,47750.6
1076,257,3,38451.27
1076,93,2,45591.26
1076,133,5,4032.25
1077,116,3,23174.94
1077,104,2,68792.91
1077,111,3,11900.96
1078,103,5,50157.99
1078,185,3,76988.36
1078,172,2,48098.2
1078,197,3,38411.65
1079,221,3,42367.32
1080,41,2,39184.18
1081,114,5,11555.76
1081,73,4,41657.01
1081,54,4,38257.12
1082,104,2,26266.5
1082,257,2,20712.57
1083,201,4,76192.57
1084,107,5,65940.48
1084,236,2,12414.88
1084,193,2,6486.95
1084,177,4,70034.32
1085,28,2,26335.05
1085,240,5,59795.57
1085,296,3,15663.27
1085,270,1,48274.05
1086,245,4,33954.89
1086,251,5,82118.57
1087,140,5,10209.34
1087,18,2,14549.12
1087,206,5,19053.61
1087,143,5,33298.59
1088,23,3,29076.53
1088,80,4,11841.75
1088,271,2,78838.54
1089,226,5,17235.56
1089,291,3,77341.26
1090,166,5,792.17
1090,125,4,48804.13
1090,80,5,18284.73
1091,128,5,18575.54
1091,112,5,68780.28
1091,51,5,49598.8
1092,267,1,27063.52
1092,188,3,12197.22
1092,65,4,53719.02
1093,170,4,65011.33
1093,123,2,14306.76
1094,43,3,30264.0
1094,77,5,61557.85
1094,233,2,24135.84
1094,220,4,65774.97
1095,216,4,56671.18
1096,134,4,9399.53
1096,163,2,59560.39
1097,253,3,63670.7
1097,250,4,12632.11
1097,29,1,31475.43
1098,92,1,61741.64
1098,150,5,56118.29
1098,270,3,21201.02
1098,101,5,58600.1
1099,158,5,13832.33
1099,85,5,40523.49
1099,230,4,49455.15
1100,145,1,26226.83
1100,26,2,792.03
1101,91,3,16599.09
1101,74,3,58125.32
1102,221,5,32848.86
1102,300,2,55369.36
1102,131,2,19176.35
1102,266,5,8995.62
1103,226,5,4396.01
1103,21,2,67197.47
1104,286,1,42824.73
1104,12,5,38977.17
1104,188,1,42091.49
1105,95,2,36328.13
1105,26,5,47279.24
1106,204,4,1191.65
1106,109,3,25088.04
1106,14,2,43013.51
1106,270,5,50570.69
1107,135,5,66475.7
1107,112,3,65959.05
1108,299,4,34347.89
1108,185,3,15480.94
1109,182,3,31940.34
1109,75,4,8918.16
1110,117,5,30902.43
1110,67,4,49521.99
1111,274,2,37467.62
1111,223,5,8606.51
1111,148,4,8733.25
1112,84,4,28306.69
1113,14,1,47432.78
1113,93,5,50810.79
1113,94,4,75079.54
1114,128,5,70333.68
1114,93,1,26413.24
1114,122,4,57216.96
1115,151,5,23496.99
1115,171,3,54724.9
1116,48,3,6912.77
1116,219,4,48740.56
1116,194,4,60992.98
1116,189,3,78129.81
1117,229,3,49760.84
1117,97,4,63803.4
1117,88,1,60836.59
1118,231,2,53154.32
1118,191,1,11157.71
1118,190,5,30435.66
1118,179,4,11496.48
1119,246,1,57639.44
1119,122,3,7251.03
1119,250,5,77709.2
1120,163,1,41762.43
1120,263,4,51718.23
1121,101,5,25792.29
1122,3,5,72912.69
1122,74,1,54444.49
1123,122,1,6519.89
1124,123,5,19088.91
1125,224,1,40869.96
1126,3,4,73034.4
1126,41,1,30684.1
1126,74,5,80166.95
1127,127,1,76980.98
1127,168,2,60195.25
1127,56,4,47983.55
1128,292,1,30514.11
1128,115,5,16717.31
1128,169,4,19621.23
1129,293,5,74716.94
1129,243,2,79182.16
1129,266,2,57625.75
1130,255,5,15406.21
1130,178,4,11015.16
1130,115,1,40713.99
1131,75,1,25420.73
1132,79,1,42289.15
1132,243,2,77334.76
1132,45,4,68280.93
1132,95,2,73962.57
1133,34,3,78232.4
1133,251,1,65775.78
1134,75,3,76152.77
1134,11,1,3478.34
1134,164,2,71023.9
1134,198,4,37692.51
1135,284,2,60192.76
1135,209,1,60348.67
1135,139,4,53156.78
1136,276,5,16105.38
1136,4,2,49158.67
1137,125,1,6954.74
1137,226,1,79459.77
1137,145,4,14787.49
1138,169,4,13180.41
1138,61,1,3886.2
1139,174,4,35690.8
1139,250,3,2533.2
1140,10,4,34471.64
1140,50,3,14968.58
1140,94,5,1714.1
1141,45,1,36106.75
1141,277,4,41516.44
1141,11,1,19532.89
1142,9,4,22767.01
1142,120,4,70193.87
1142,167,3,5918.92
1143,232,3,4859.24
1143,2,3,56178.09
1144,258,3,52968.88
1144,216,5,47940.14
1145,254,3,51990.38
1145,155,5,52111.6
1145,81,1,31364.84
1145,165,2,77729.44
1146,230,5,8489.33
1146,82,5,76361.67
1146,277,2,52574.3
1146,131,2,27949.31
1147,58,3,34709.22
1147,176,1,3623.43
1148,273,3,33651.88
1149,261,1,17267.22
1150,182,3,74549.33
1151,42,1,81791.66
1151,186,2,78927.98
1151,35,4,53837.21
1151,179,2,68991.84
1152,267,1,69111.37
1153,43,4,3120.13
1153,299,4,82022.22
1154,296,3,50814.9
1154,84,1,81692.48
1155,214,2,41540.31
1155,31,3,33616.7
1156,194,2,51446.7
1156,80,4,46954.72
1156,241,1,59255.55
1157,157,5,36501.62
1157,292,3,65881.02
1157,194,3,49265.0
1158,287,3,81387.59
1158,152,4,28284.79
1159,128,3,47787.36
1159,157,4,64631.65
1159,1,1,49821.12
1159,184,3,70190.64
1160,169,4,30145.44
1161,217,1,31468.41
1162,173,1,70943.96
1162,59,4,6438.22
1162,79,2,25063.37
1162,89,1,66533.38
1163,7,4,30290.87
1163,228,5,79714.03
1164,195,4,15341.6
1164,292,2,6778.66
1164,222,4,71404.21
1165,45,2,71721.21
1165,228,1,5832.67
1165,110,3,9590.53
1166,93,2,12392.18
1166,212,4,44897.42
1166,279,5,33028.9
1166,280,2,47580.33
1167,123,2,1965.64
1168,23,3,63782.9
1168,142,1,31513.37
1168,258,3,69728.58
1168,207,4,51851.9
1169,45,2,25198.34
1170,111,5,70600.9
1170,296,3,57226.95
1170,261,3,61665.65
1170,276,3,59896.29
1171,296,2,81735.19
1171,65,1,49792.11
1172,23,1,13480.42
1172,258,2,5258.24
1172,78,2,16073.61
1172,208,3,5756.32
1173,246,3,70556.42
1173,210,5,59469.13
1173,287,5,6339.28
1173,224,5,19085.66
1174,135,2,74721.12
1174,106,5,77726.67
1174,247,5,71973.24
1174,155,1,33030.83
1175,72,3,76010.81
1176,286,4,8354.55
1177,137,3,25288.82
1177,130,2,2100.12
1177,24,3,44576.54
1177,31,3,18070.93
1178,200,3,28712.26
1179,296,4,41424.02
1180,207,1,31523.69
1180,103,3,65618.91
1180,271,4,39330.48
1180,32,4,74160.11
1181,135,4,41792.14
1181,200,1,81658.62
1181,211,2,55248.56
1182,14,2,60967.6
1182,39,3,52630.25
1183,43,1,51639.65
1184,271,3,44157.47
1184,267,4,51953.5
1184,51,4,66477.91
1185,96,4,3038.85
1185,288,3,48208.93
1185,32,5,45361.29
1186,246,2,26692.41
1186,211,3,63220.48
1187,232,5,58503.34
1187,43,2,59460.35
1188,170,1,26786.73
1188,143,1,18740.48
1188,173,3,29272.4
1189,285,5,39853.77
1189,75,2,45002.49
1190,86,1,19638.73
1190,154,5,27502.27
1190,162,1,33579.27
1191,100,5,52669.4
1191,163,4,22270.49
1192,175,5,51595.76
1193,13,1,78613.51
1194,300,5,58347.3
1194,139,3,28808.54
1195,27,5,53348.07
1196,261,1,78883.12
1196,47,1,41355.83
1197,279,4,4605.43
1197,177,2,57887.19
1198,216,4,15342.08
1198,65,3,62921.46
1198,222,5,67644.84
1199,265,3,8071.36
1200,148,5,1485.35
1200,240,3,36098.92
1201,240,1,53468.42
1202,214,4,22693.0
1202,82,3,48162.01
1203,192,2,68032.29
1203,97,2,8786.89
1203,93,3,25618.82
1204,276,5,13500.15
1204,268,2,72303.13
1204,78,4,19749.26
1205,8,4,78018.01
1206,17,5,41953.08
1207,217,2,16891.48
1208,283,5,34142.34
1208,162,4,56033.74
1208,153,3,43065.4
1208,286,3,74152.52
1209,238,5,60239.85
1209,59,5,68058.11
1210,232,3,40912.46
1211,202,2,47174.43
1212,128,1,44119.29
1213,294,4,12549.78
1213,138,1,20427.4
1214,175,3,74799.49
1214,129,1,51344.32
1215,145,2,5620.0
1215,215,4,69886.87
1215,53,4,66897.08
1216,269,4,64829.04
1216,171,5,51502.86
1216,36,1,57151.38
1216,8,2,76725.71
1217,23,2,49346.56
1218,282,2,67740.55
1219,77,2,48898.93
1219,34,5,47122.43
1219,86,4,16991.17
1219,243,2,11623.68
1220,277,1,9310.2
1220,139,1,73899.76
1220,255,4,45332.16
1220,298,2,43198.57
1221,184,4,48023.86
1221,198,4,65475.32
1222,16,2,6780.46
1223,111,1,2056.57
1223,157,4,61915.02
1224,78,5,17020.79
1224,88,5,66887.46
1224,40,2,7874.51
1224,93,2,1089.01
1225,5,2,64398.05
1225,85,3,14929.2
1225,37,4,61810.94
1226,154,3,70193.64
1226,257,1,36130.13
1226,43,3,17451.77
1227,98,2,73704.55
1228,31,2,66525.01
1228,49,3,294.04
1228,128,4,81149.55
1229,257,1,28227.55
1229,34,2,63731.17
1230,197,3,5861.95
1231,91,4,52882.73
1231,21,1,33372.94
1231,225,3,77105.66
1232,291,1,45436.08
1232,43,3,58420.15
1233,277,4,76630.34
1234,3,4,73429.02
1234,104,5,4026.53
1234,73,1,68731.69
1234,208,3,56679.31
1235,268,3,39815.2
1235,163,2,1200.65
1235,20,3,35811.77
1236,156,3,17310.03
1236,121,3,66333.72
1237,7,1,77829.92
1237,227,3,13209.65
1238,243,3,43653.22
1238,100,2,76302.8
1238,90,2,15138.39
1239,244,4,3939.48
1239,172,5,80934.86
1239,43,1,16290.31
1240,223,4,81831.42
1240,253,3,67620.2
1240,95,5,43220.48
1240,298,1,65214.76
1241,189,4,74547.9
1241,186,1,32199.15
1241,268,4,28076.68
1241,277,4,58774.67
1242,1,1,11437.95
1243,218,2,18262.63
1243,159,5,26263.36
1244,97,2,53279.69
1244,189,2,44314.01
1245,136,5,60173.55
1245,141,1,58527.86
1246,279,2,20692.6
1247,291,2,18435.12
1247,224,4,18595.22
1247,10,5,79174.9
1248,79,4,20231.21
1248,163,3,6619.68
1248,115,1,40952.16
1248,84,1,6247.4
1249,269,2,13317.8
1249,69,5,24139.31
1250,259,2,71062.58
1250,163,4,32702.88
1251,232,1,39857.07
1252,262,1,48997.12
1253,205,4,58135.54
1253,288,5,31102.03
1253,33,4,45184.58
1254,27,5,75237.71
1254,142,5,80894.97
1254,278,2,60024.77
1255,227,4,18952.87
1255,135,5,82818.13
1256,250,4,78033.44
1256,121,3,10604.08
1257,146,1,20700.87
1257,264,4,6166.02
1257,268,5,38293.59
1257,45,3,52407.75
1258,242,1,77664.11
1258,79,2,83937.87
1259,187,1,26693.4
1259,39,1,50531.11
1259,295,5,31124.96
1260,12,5,80570.66
1260,201,3,58374.8
1260,175,2,66724.72
1261,221,5,18377.67
1262,247,2,56614.76
1262,65,4,84861.55
1262,237,3,57616.14
1262,78,1,25750.75
1263,205,2,65961.72
1263,185,3,20223.24
1263,115,5,6933.46
1264,21,4,45071.54
1264,179,4,46902.6
1265,285,4,26713.45
1266,273,4,84391.87
1266,219,1,47917.72
1267,147,3,5914.18
1267,12,4,41108.75
1268,105,3,6182.98
1269,17,5,5537.16
1269,67,1,78577.5
1270,18,1,30459.13
1270,60,5,9030.18
1271,191,2,26548.6
1271,7,1,46141.75
1272,197,2,67551.49
1272,33,2,27371.69
1272,241,1,63466.32
1272,156,5,46835.13
1273,148,2,78138.68
1273,15,3,14986.9
1274,169,5,44326.82
1274,271,4,7504.44
1275,98,5,53082.82
1276,241,3,27907.53
1276,232,3,13678.52
1276,17,1,69432.98
1277,264,2,59909.35
1277,187,1,33051.79
1277,247,3,61515.17
1278,282,1,64098.97
1278,104,1,41117.31
1279,62,1,54606.51
1279,244,5,49206.58
1279,48,1,6223.09
1279,112,1,44679.63
1280,164,2,5132.19
1280,293,2,80277.7
1280,163,3,14268.34
1280,233,1,65978.03
1281,221,5,25099.64
1281,290,4,18401.17
1281,227,5,48199.01
1282,279,2,64406.37
1283,83,5,44406.62
1283,136,5,41366.23
1283,218,2,82987.78
1283,112,2,17996.95
1284,125,1,25990.56
1285,100,2,13058.6
1286,294,3,62552.03
1286,32,4,8584.61
1286,76,3,48782.66
1286,189,4,82799.08
1287,26,2,9895.33
1287,139,5,45923.04
1288,210,1,35086.12
1288,299,5,73939.15
1288,92,1,18865.12
1288,273,4,40095.02
1289,111,4,31072.95
1290,79,3,25446.08
1291,53,5,75251.04
1291,27,5,80378.56
1292,38,2,40873.21
1292,25,2,17690.23
1292,47,2,31425.76
1292,79,4,17858.74
1293,3,5,8378.59
1293,154,3,77674.82
1294,107,1,38365.66
1295,191,5,65545.4
1295,61,4,3798.05
1295,22,1,10638.17
1296,54,5,80036.21
1297,297,3,17822.51
1297,3,2,3986.06
1297,274,5,46784.43
1298,240,1,69787.88
1299,270,4,50355.34
1300,155,1,20990.01
1300,252,1,38402.68
1300,64,5,11639.34
1301,64,2,50621.34
1301,92,2,77647.75
1301,237,2,5451.0
1301,16,2,42568.08
1302,23,2,78282.31
1302,73,4,80267.03
1303,22,3,66046.78
1303,282,4,13166.57
1303,232,1,43753.97
1303,113,4,4953.19
1304,282,5,84106.98
1304,218,3,25869.76
1304,167,1,51199.13
1304,65,5,76747.03
1305,202,3,46051.7
1305,66,1,36861.19
1305,17,5,75273.08
1306,282,1,83494.11
1306,201,5,29993.28
1306,103,2,29013.48
1306,173,1,29407.25
1307,164,5,71849.63
1307,6,3,43834.27
1308,164,4,34153.61
1308,178,4,35312.23
1309,234,5,79290.48
1310,114,1,16773.97
1311,108,1,31530.24
1312,121,2,38830.73
1312,128,3,84397.91
1312,126,4,48379.02
1313,112,2,23662.48
1314,110,4,75858.75
1314,300,3,26468.62
1314,228,4,26885.59
1314,258,1,12550.81
1315,77,3,41774.04
1315,129,4,9763.67
1316,189,2,19307.41
1317,8,5,1319.41
1317,66,1,8037.13
1317,189,3,30336.45
1317,258,4,10979.25
1318,162,2,22491.15
1319,300,4,9375.33
1319,272,1,24893.03
1319,269,5,45474.25
1319,45,1,53251.76
1320,252,1,35106.78
1320,275,2,40441.53
1321,269,4,68670.14
1322,106,1,46121.54
1323,166,4,23861.75
1323,212,2,23554.7
1324,123,5,49235.89
1324,149,1,74804.79
1324,29,4,28005.73
1325,152,1,83843.98
1325,286,4,78227.34
1325,199,2,48224.62
1326,289,2,35982.37
1326,25,1,5229.71
1327,193,5,69064.33
1327,54,5,78784.09
1327,95,3,34525.57
1327,163,2,8073.27
1328,58,4,52737.29
1328,1,2,33452.85
1328,207,1,52085.85
1328,263,4,32183.72
1329,278,5,53130.29
1329,276,3,48988.41
1330,94,4,43125.59
1331,2,1,32099.74
1332,95,1,60836.28
1333,283,1,60980.12
1333,166,4,48437.5
1333,31,3,5061.62
1334,124,1,69157.77
1334,122,5,70402.47
1334,264,1,81008.38
1335,175,2,13864.45
1335,148,5,50045.26
1335,62,4,9478.76
1336,45,1,74441.62
1337,151,3,83685.23
1337,77,3,1519.37
1338,122,3,34820.59
1338,188,2,34345.91
1338,239,5,32839.11
1339,122,1,15615.75
1340,13,3,75101.13
1340,127,3,18288.91
1341,63,2,3964.77
1342,36,3,61568.34
1343,154,4,13761.65
1343,182,1,26586.22
1344,38,5,3668.73
1344,109,5,60644.89
1345,82,5,11785.25
1345,181,4,60624.02
1345,85,2,54805.84
1346,87,3,11591.4
1346,259,5,1197.57
1346,17,4,69633.2
1347,194,4,44215.47
1347,282,2,40884.08
1347,53,2,70883.96
1347,156,3,9770.38
1348,186,1,49496.59
1348,12,4,21194.84
1348,204,3,38548.13
1349,17,4,64937.19
1350,227,3,66845.64
1351,175,2,82563.93
1351,273,4,72668.21
1351,257,3,73724.02
1351,57,5,33178.34
1352,138,4,15327.49
1352,126,3,35437.91
1353,120,2,29583.94
1353,207,1,5022.14
1353,88,1,53630.29
1354,94,5,37388.44
1354,289,3,48512.41
1354,293,2,14723.92
1355,257,5,65048.61
1356,115,1,81580.33
1356,293,2,52578.6
1356,118,5,7209.58
1357,1,1,36127.27
1358,235,4,58436.85
1358,299,3,50987.89
1359,191,2,46370.65
1359,109,1,40844.25
1359,217,4,5616.27
1360,153,5,63696.94
1361,155,3,74680.58
1361,279,2,57372.03
1361,289,3,36087.68
1362,125,4,77017.87
1362,227,2,7486.53
1362,279,5,80501.79
1363,62,3,14896.71
1363,6,5,44527.01
1363,124,2,26844.51
1363,115,1,52932.69
1364,31,2,22285.21
1364,130,2,27886.36
1365,153,5,18841.05
1366,115,5,222.29
1366,139,5,38601.83
1366,102,2,34154.08
1366,22,3,20797.89
1367,68,2,45563.87
1368,265,2,4639.15
1369,8,5,46683.25
1369,52,5,50817.8
1370,73,2,33508.96
1370,148,5,19968.0
1370,122,4,40445.39
1371,256,3,20054.61
1371,207,3,48265.42
1371,50,1,64762.91
1372,241,1,56724.03
1372,76,1,45830.28
1372,109,4,70330.49
1373,141,1,58718.83
1373,227,1,43931.8
1373,193,4,62539.06
1373,101,3,74327.9
1374,280,1,12878.06
1375,62,4,12985.01
1375,98,3,82313.56
1376,295,5,53674.7
1376,282,2,34471.65
1377,213,2,69512.25
1377,214,1,39770.26
1377,84,1,77520.67
1378,74,3,78044.71
1379,135,4,42936.04
1379,156,5,57263.15
1379,37,3,76073.27
1379,133,2,53786.77
1380,167,1,26266.74
1381,50,3,76374.43
1382,150,1,25552.02
1382,266,4,52147.37
1383,32,1,10456.19
1383,282,2,22045.34
1383,62,2,58249.8
1383,159,4,3036.86
1384,181,5,28677.02
1384,122,2,23031.4
1384,83,2,82076.94
1384,96,5,56337.77
1385,14,1,9540.56
1385,43,5,7335.43
1386,235,3,11562.39
1386,133,2,22250.8
1386,23,4,59819.45
1386,190,5,63724.79
1387,11,3,29786.56
1387,226,1,65681.0
1388,29,2,74271.46
1388,196,5,82130.35
1389,107,2,63939.34
1389,143,2,41515.25
1390,147,5,44749.61
1390,43,2,30529.04
1391,64,5,42389.73
1391,213,2,19231.49
1391,208,5,37945.11
1392,247,4,4439.67
1392,70,1,48013.35
1392,216,3,1704.5
1392,53,5,60412.93
1393,7,4,12989.12
1393,51,4,61705.54
1394,107,3,49614.52
1394,253,3,29060.44
1394,238,1,33423.13
1394,226,1,23986.77
1395,75,4,55353.99
1395,63,3,18772.48
1395,236,3,33279.81
1396,121,2,5575.26
1397,10,2,50301.5
1397,271,4,24326.19
1397,43,2,84305.76
1398,78,3,57281.96
1399,284,5,21291.15
1400,166,4,3346.41
1400,60,2,9671.94
1400,111,4,6527.23
1400,126,3,82053.8
1401,187,2,2971.34
1401,179,5,18122.49
1401,246,4,27339.49
1402,277,3,21549.54
1403,38,1,77402.01
1403,291,5,2368.18
1403,167,4,49072.26
1404,184,4,16981.3
1404,80,2,3929.23
1404,253,2,14918.42
1405,202,2,66735.45
1405,184,2,29674.11
1405,94,3,26531.34
1406,284,4,79365.57
1406,106,1,80036.28
1406,41,5,73284.57
1407,159,5,59677.39
1407,151,4,72563.59
1407,215,3,345.04
1408,43,3,58663.94
1409,157,5,74171.34
1409,189,3,24170.4
1410,97,2,80162.0
1410,122,4,57525.2
1410,159,5,16528.38
1411,231,4,39781.7
1412,72,1,2780.68
1412,209,3,42010.09
1412,259,4,26481.6
1412,28,2,41448.75
1413,145,4,25841.5
1413,181,2,62826.76
1413,178,3,1242.43
1414,15,5,35344.81
1414,62,3,44424.29
1414,178,3,36509.03
1414,227,4,47579.72
1415,189,5,79345.73
1415,262,5,43294.32
1415,294,5,1718.11
1415,207,1,70871.96
1416,174,1,70376.11
1416,233,4,61805.78
1416,252,4,23261.54
1417,143,5,84536.47
1417,175,5,13318.21
1418,123,2,55233.34
1419,286,3,48350.24
1419,67,2,30811.15
1419,155,4,60642.61
1420,90,2,65473.11
1421,272,2,63471.32
1421,141,2,33470.63
1422,44,4,55382.86
1423,133,3,51312.33
1424,247,4,70963.32
1424,19,5,80949.53
1425,125,4,11862.78
1425,118,5,22444.47
1425,74,4,43928.37
1426,189,1,75215.29
1426,293,4,65671.94
1426,153,2,57725.58
1427,216,2,42533.71
1427,217,4,67687.01
1427,118,1,70027.3
1427,31,2,31058.35
1428,182,4,46666.92
1428,14,3,10314.37
1428,138,5,73380.28
1429,233,1,57225.41
1429,177,3,65385.14
1429,34,5,42169.65
1430,250,1,53227.68
1431,193,4,67356.17
1432,81,3,42213.04
1433,80,5,70614.37
1434,20,5,76511.45
1435,101,3,35867.39
1435,271,3,22167.55
1435,244,2,63548.95
1435,68,1,22639.6
1436,201,5,29549.96
1436,112,3,79505.79
1436,260,2,47267.25
1436,237,2,65568.87
1437,93,2,5446.39
1437,65,2,72830.54
1437,132,5,39606.15
1438,280,4,64080.63
1439,242,5,68301.82
1439,214,4,65816.66
1440,278,3,44861.55
1440,20,4,71649.52
1441,149,5,29231.9
1441,31,2,51965.76
1441,241,4,63037.73
1441,206,4,1079.29
1442,6,5,80430.07
1442,128,1,80727.23
1443,212,3,48959.6
1443,15,2,15812.87
1443,150,1,75138.45
1444,170,5,30737.22
1444,224,2,66340.64
1444,56,5,12320.22
1445,227,2,28370.09
1445,168,5,67065.2
1445,213,5,14609.57
1445,126,2,10368.26
1446,193,5,50467.17
1446,259,1,30492.08
1447,169,3,35056.2
1447,241,2,6887.81
1447,283,2,22843.64
1448,229,3,71449.87
1448,277,4,79952.4
1448,286,3,37709.54
1448,189,4,71990.01
1449,191,2,1850.31
1449,259,2,43338.12
1450,169,5,44219.28
1451,190,3,16042.21
1452,299,3,48738.56
1453,244,2,22179.13
1453,159,2,33632.88
1453,79,4,13732.96
1453,188,5,84761.28
1454,230,2,20444.01
1454,47,1,9611.97
1454,139,4,48376.18
1455,109,1,80852.57
1456,170,3,79582.57
1456,241,1,42232.32
1456,144,5,76186.82
1457,164,1,18431.27
1457,41,3,46984.76
1458,138,2,57492.09
1458,10,3,21843.67
1458,209,5,19354.16
1459,102,1,66939.34
1459,163,1,14327.72
1459,286,4,27104.74
1459,190,5,21231.03
1460,113,3,51809.67
1461,168,5,76008.64
1461,83,3,18997.8
1462,40,3,2700.86
1462,94,2,14818.33
1462,167,2,26822.95
1462,11,1,22425.92
1463,282,3,65204.45
1463,238,4,83405.87
1463,260,2,27493.05
1464,119,3,2602.2
1464,114,2,36015.83
1464,261,3,50618.14
1465,71,2,30431.9
1465,284,1,64659.16
1466,236,5,1473.61
1467,233,1,14198.93
1467,71,5,47876.46
1468,50,5,7440.39
1468,44,2,65973.95
1468,188,3,1420.53
1469,250,3,14617.7
1470,206,5,19688.4
1470,69,1,14572.74
1470,258,1,22591.42
1470,90,4,4131.69
1471,22,3,29267.75
1472,48,4,1958.65
1472,47,3,10678.3
1472,208,4,56945.62
1472,191,2,56929.39
1473,6,2,10006.82
1473,38,3,27143.35
1474,218,5,71934.76
1474,23,2,63750.68
1474,226,3,58756.73
1474,123,3,32568.91
1475,165,1,11358.01
1475,199,3,15970.47
1475,260,3,34971.88
1475,274,5,5605.74
1476,179,2,34336.21
1476,62,2,13540.86
1477,13,5,21375.87
1478,271,3,3197.08
1478,265,3,32970.13
1478,221,1,59288.02
1478,123,2,79302.71
1479,167,4,25269.57
1479,220,4,19237.68
1480,118,4,58351.44
1480,197,5,72479.76
1481,16,5,17376.15
1481,148,5,51701.28
1481,246,3,71831.46
1481,92,3,25938.24
1482,124,2,83579.33
1483,155,2,57158.6
1483,235,4,21626.33
1483,144,3,70745.08
1483,291,4,71732.52
1484,105,1,18115.99
1484,235,5,67904.9
1484,159,2,80539.85
1484,147,1,83267.14
1485,181,4,14406.37
1485,56,4,70202.49
1485,78,5,47535.24
1485,252,3,50035.1
1486,215,2,30013.79
1486,227,1,13104.37
1487,151,2,30945.52
1487,265,5,23341.22
1487,64,1,83493.85
1488,252,4,4770.01
1488,100,2,8376.28
1488,210,5,82784.35
1489,80,3,21344.94
1489,130,3,35661.24
1490,103,1,49894.14
1490,135,5,82396.21
1490,107,3,28584.14
1490,109,4,13175.49
1491,299,3,50218.41
1491,168,1,12377.35
1491,140,5,79290.9
1491,200,4,25685.65
1492,225,2,33406.96
1493,180,5,25857.41
1494,106,1,5484.41
1495,95,3,74636.02
1495,270,1,20180.75
1496,175,4,565.89
1496,13,4,47257.73
1496,64,4,66990.31
1496,67,5,39967.55
1497,287,5,16515.74
1497,94,5,10580.02
1497,25,3,81622.72
1497,79,2,18420.84
1498,34,4,83288.09
1498,69,2,84098.79
1499,232,4,44964.33
1499,72,2,82869.74
1499,11,1,18270.79
1499,249,2,68077.02
1500,40,4,51551.82
1500,112,5,15747.37
1501,113,1,83338.83
1501,160,4,64148.32
1501,169,5,23974.13
1501,185,5,31708.8
1502,230,1,20917.32
1502,257,3,36531.17
1502,107,1,28259.71
1502,87,5,69959.34
1503,224,4,57111.97
1503,20,1,10368.2
1503,82,4,66817.34
1503,7,2,38063.95
1504,40,3,67689.97
1504,154,5,54679.32
1504,26,5,47630.65
1505,157,3,71631.76
1505,85,2,47837.37
1505,194,4,42076.32
1505,102,5,39802.74
1506,296,2,72415.65
1506,228,2,63471.3
1506,290,4,78649.18
1507,141,3,34383.28
1507,7,2,22354.71
1507,206,2,54881.5
1508,101,3,25683.67
1508,48,1,30960.35
1508,287,5,83454.45
1508,8,1,56624.73
1509,72,1,8283.79
1509,20,3,4274.21
1509,238,1,81614.71
1509,91,2,28811.92
1510,174,4,51343.17
1510,96,1,54305.79
1511,86,3,726.05
1511,288,5,19689.94
1511,52,2,25248.81
1512,163,3,68643.62
1513,92,1,83054.0
1514,238,5,12912.1
1514,198,1,10672.65
1514,127,2,60860.78
